label,message,user_id_encrypted
ham,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,gAAAAABn9rtxI3vPZkEAVb_SCL9MrTaT9KyHcrHeKSdk2UeTIkYFnRylowkhuNu1AtNUAE0z_lYjTyfc0G0QdEdBEjpMsyZRPA==
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,gAAAAABn9rtxMJFy2os8IWCvCIIqYnb6UkVpo3AQVxU4XXB6fumpuou14JSSurvj3jQN73pOTylb9LVYRh3mCc_6bg1rjruJ9g==
ham,Howz that persons story,gAAAAABn9rtx9tre84T9CZUsivDh7aRLVQub4F_ki_kNUM2vbaBMnA9ZDnr3kxE9QgP0v2ILiJFKqj1JlLCD4JzXAtnCYWxe2Q==
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",gAAAAABn9rtxg20jbn-PJK5q45oJBb_P2d9vuJTEymSTcEK6Ca5FAV7e87rkRCMsE-lDln78nCU-sYO7eBmPoSi4gBRfL0UcyA==
ham,X2  &lt;#&gt; . Are you going to get that,gAAAAABn9rtxkVLKl_CKHNb9My-QYZqaernbhNtR7zh_SEjbxwSF6WE_bMhDAgGy8czBiGst67d5LIha9jl5m4Vo6kO_lqZaKA==
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,gAAAAABn9rtxXB57n5_fk8H8DbPyBdHHolbM7_7CJ0T20C6plYUDIznO1emwhyrVDoOnYaehR_89rkHorEx0Se4X0WTyixC7lA==
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,gAAAAABn9rtxqJUxKvtQRCbjsjWQ_YKoiavlbp8ZDYQeV3Xq9KfAZD5FXKEDYblWCiK3cws2682Hd1a1YFw0RhmqQvvCX2_2XA==
ham,Is ur paper today in e morn or aft?,gAAAAABn9rtxd2q2o1vKPqexvR6yRk0UUPTHnRG8Ycqi7_NJdmxYFbWiyDct6WT3Fgcp0uAl_VowlP2-L5chFKtORg6-ZjTfNA==
ham,I will lick up every drop :) are you ready to use your mouth as well?,gAAAAABn9rtxTNiMv_v6Jaxe0VJu_tL4bjgFMxkMuMljimm6oWMmLkZvTyJ8LCFK3M-0P0QfAKJZY25OCG1WC0m3_GDx2pmueA==
ham,And you! Will expect you whenever you text! Hope all goes well tomo ,gAAAAABn9rtx4jIUlLaXz6rKzxNMFbFgKnPwMcz4ljRlcTsTycmmPdwghVCdT-_PHDpB_WVQlG4koKR4EQfT3UpPcYZKjcEb1Q==
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,gAAAAABn9rtxAsciDGB988X5Dg49u6dZ0nEA_Z2WAYpDYHrWHNE7KgAJArFk5AmatN-7f_gpxm3gqhkH6f5100hpGggS9hkUFQ==
ham,"I av a new number,  . Wil u only use this one,ta.",gAAAAABn9rtxNbBqBx8RDqgsR8_sOkVjE-UXKO7MV0rF2ocTfnG_R04pbpcmX-aQ-i6BvrZyxJCb_OIxGhjSVs5dOX33cn5nJg==
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,gAAAAABn9rtxwSyXr8BWCMMkyXgRCykNlzNVLys6mlVv_hJEMdS-V-1rRo5Vscl1XSQUEFxD_IF6nrxhnE2XhJCASs6wR6bcbA==
ham,7 lor... Change 2 suntec... Wat time u coming?,gAAAAABn9rtxLo2lF9wf-cAoEN-I2SRjZxZWRDv6hAgPNY2z6hNSV4tOsL3hUyyxZo0JIK72Lq82lpO8kIoNfT92K62L9QNTZA==
ham,No de.am seeing in online shop so that i asked.,gAAAAABn9rtx5uw047NHoXjipfSMg9Zik5iT_cGkvH8ahKO3UR7OKRft0oQZYk0d9P68DE1Z_sXuCBw8DiHHODiZ2yg6r_wXqg==
ham,Just curious because my cuz asked what I was up to,gAAAAABn9rtxph2lPX-h3pqSTQcDhjV_h5eB10BdUx-jkttXQMvwhMbAXmKKp4bgZOKXIejXGNBpJrviCaf8zVPICFL7vx_IpA==
ham,Nice.nice.how is it working?,gAAAAABn9rtxPrZUPKwbPvhysNkSI06w_DGi6vlQUxP8IbZwQFooM5By5_EyzlWB1EXiaEdTq2_aHI5FpUsdR0TOwfIEKfSYFA==
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,gAAAAABn9rtxbX_VChXSWsVhgMAT3nG6PUPpH7DPCiUWTJW8AbpYqPuYEekYHg6aJUy4lNMnUorlfQreLVEb1e6v4eF7zZHJPA==
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,gAAAAABn9rtxwki8qTElWAQ6fqTquSWDAyZbBSx30z9-TaT5yGS2_Df406V2JoIY-0PVVqn8HTo61_sJWr8cR-8DyjdahcqXAQ==
ham,She's good. How are you. Where r u working now,gAAAAABn9rtxdzOlUJQyx9BOk_cu6salEVft2WTUPKtTlTIARsFfHHp70iScLJ0pWyWBOXoTft8LupRD4CSF7RK9UwQs7c3sKg==
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",gAAAAABn9rtxNKjuU4_0P4aHCQvFyz7q_izIfn-QWn-Z8Vp3Ifyaz7eMkUPFZTI5-HCkeBG8fohDKQIrOGzMZvRJvUCHggG57Q==
ham,At home also.,gAAAAABn9rtxrNxcsBvSrNobDlJxrjQSz6KChujp-dvj9uisxvzbvqwwX6DaEA3ZNjBh2IWKulbWMi9o_N96osiJ2U_13Cvd5Q==
ham,This phone has the weirdest auto correct.,gAAAAABn9rtxOXSg7Rf1mpbrMLKRmFFbHucrOArRlTe1jsXoxZktt7IA7WUCpOHBpQrpmBDE9DnXSh3P2kdXhDSHSNU2FYanyQ==
ham,Oops my phone died and I didn't even know. Yeah I like it better.,gAAAAABn9rtxATdO4VkiLGCJRBv9Pt4CU9zwFBUI-H3HP9k3IVaEGD67FzGvOxvr8Qfi4wwQlW8BiBU9zJj38DAfI0abtoWRaQ==
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,gAAAAABn9rtxtZseQWgrH9ALA4E2gp1A_7YFE7PlqIiJpXNqtfIVVCZDw_q6GBdqmivE38Bojab9itDqQXnpzhaLDODdcqhRug==
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",gAAAAABn9rtxniUlCYHjqUVFRZdI3FPoes1EdorwSQD9ce-11jFhX93hyRBnIzpjyzWuoXX3-WqkC1C6tZZsQOXda1b3VraPAw==
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",gAAAAABn9rtxj_gazJm0jwacbjRdoWB6gzoNYi4HqJxnK2EHguxPM0thtsKRmMubbAmLYg558o70u83NnVHWlyrPZ_SKPJNiZg==
ham,We got a divorce. Lol. She.s here,gAAAAABn9rtxdzy39TOO4ytbGq_DPG0s6fw9tUXvdgCXB_9xRk0AVwWsl5pwE8UJ0wiRs6q6cmlhGAaoP-80grCmeSIipMKdmg==
ham,What's ur pin?,gAAAAABn9rtx2bOmNkaUKV7w8sdUmm8ejBQGDPE07ahbdcMQrY3vzglilZ5sGRJ1MsF6FKeAhdvvNblpH9fF3D4CqiOKLGr8rQ==
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",gAAAAABn9rtxATUfDkHFhu-Wk1ovuGN4GHp_SdID4lIg2uS1RMgOncj_UT31iEaeCu5JdB62c6Oki-iAbZIwd6ZdH93rJTKGMA==
ham,I want snow. It's just freezing and windy.,gAAAAABn9rtxy1iIIIas7Pj2fS1EzIzZ5WZGIdjfQADm0ADYikK4VNOXO4SnZuORiiSCll-HjfIDth24vrM4-TJaKmuPfL7Nyw==
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,gAAAAABn9rtx7YeTj00UrEdjxBbdfIoaLY7bh9uLSUhuuwTMZnDxIcjQbp3yDvEoW2_FmWaIZs7iGlPESoKgV7RvABsX61u08g==
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,gAAAAABn9rtxLUePkJDGVE3owoiZkklkAHpJG4SaNdxT7UdxODFcp2Bl_HBKy1vqotONE15d-Q8nNIytm26cH1nLmBqj-gW3Hg==
ham,Don know:)this week i'm going to tirunelvai da.,gAAAAABn9rtxQaZ48kfXgkypdi8j465YRgpNvtGfr_9eqmy1Rif-LBHZeIO5HgspcNXtMnI5kTzpLUgKoR72WeBwjWotLPuPkA==
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,gAAAAABn9rtx3YJEf-p4TFtFjc74dR1pvJk_gTjsVZ-ADYUkZzr11CCSFDfK7ETxvWjtkr88Id0p2-RVtVTUh4ZDRCxshoap1w==
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,gAAAAABn9rtx5wccX-_1QquBI__pLuzt31xFBhnslBpIniO862HYz9C1q7OMnpxkx4HA4Lutg289TOsvzzZH5iXSDzctpv0uYw==
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",gAAAAABn9rtxvpfstB4CnVHEWrKcwkaBhXrh-GTRH20cB2J4Y0FbyUaKiemQIK5Nh-gQaFHboP8aihJ8F-oDvF88yDOU5CvNRg==
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",gAAAAABn9rtxw8Aah5SUWnKL4VRSXhKEkqVcf8yVZah5VWdpBGTOBpxmxlrW69QV-BhW0yHrnSqpVzBuk0UORowISP_Gpjma4w==
ham,Well that must be a pain to catch,gAAAAABn9rtxNfALhiuskdjExoUymDGBcWzV0kxKMUDAOD2PSf8QEUalSw8o0XVILayar41uvYTzmzRvnErERM-h6gZeTTDyXw==
ham,Sorry da thangam.it's my mistake.,gAAAAABn9rtxRJRE4fOBa--ZNJLT1iBFJ1BAyeHzGjQJxgnSuf4eEmKKHnRbBvxBbQuZfXJpuxl-0Fqr4q49lJDvEFKjg43Xkw==
ham,I need... Coz i never go before ,gAAAAABn9rtxz296b-_nr2ibyOWK0WCUqyA3qGWGfrSwjNI266StAXlB0OgjAiSroZZSjIhI1BnUn8Ct0zaYlEWfh-MPxTaSgg==
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",gAAAAABn9rtx2Ocqjpc4cKI2mEjoZs05YGcNhushzYGvfUhd7N9DrU33MDCEtYjrKGFEQtzCPIgaBbPaI2cyyORPu-_t9gsk_Q==
ham,Wife.how she knew the time of murder exactly,gAAAAABn9rtxJQ76N21kKcqEIn_5Vlc0KgF1vP_97wDLeF7q3UE96OCoIb5R5zyu1FvrIpo-DbjJSKzIQeA-Ws_v3bkKeZE8xQ==
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",gAAAAABn9rtxgaxqDp7j2yFRznJL8IYFJ9i5d6Hh36eZNRRRBpZHWEezc6J7Ctls2KTBuVuCd3Fe55xBFu03glwRe6y0ukTRYg==
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,gAAAAABn9rtx15x_Snkez69rV_m6J7_3VyxPDL_wGwOQAcG8hsMjxgMQtgqVCU3HnPjRxu0Fdup3JDmvvaBL2-AeB7hRXUkWNw==
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",gAAAAABn9rtxO0GGphJLqIwG32T8r0cDcfcOgBFRrkFi5FXjuIbteEezhQBbtdKJNtUet-YN5-lGJ5D5GBtv1_b0UxhhnoIwNg==
ham,No plm i will come da. On the way.,gAAAAABn9rtx_kSf5cXDdNpvbLYiMk1ovk2R56MeK4aClQLBBj0lYASRmR1YBMTrN0FvAKNnThr9Z_zT-M2eTuLRHF0ACoKt2w==
ham,Guess he wants alone time. We could just show up and watch when they do..,gAAAAABn9rtxG8R2REOLDvoePMc6PuAeVOqCfZiXe-R2zmwyfNd175HRAhnX7UIR0BnYOFgbFENP5UqJZzbtT8Z0Q3PePuSFiA==
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),gAAAAABn9rtxavjjqNO4q9Jk9l7rBDaS7t_kySmoMQDGLf0HMT7WAtIKJ-syn9V50ymCG0bMJ6DFFbgGj9VvLjwdppyrhEhA1Q==
ham,Yup ü not comin :-(,gAAAAABn9rtxFG1i9ixItQiERxwH4eYNBBJGpGH-KDLBtBikzVE8VI4CD9Jn2zkmI4rV6ZI8Cs8c8HxFxH5p-w9FPPOWsw5f7g==
ham,"Yes, princess. Toledo.",gAAAAABn9rtxcGM06ZB4jmEMt44ppV-e078Xx2liSwZ7PNh1HAq21kZUgzfX_L4DqIczGotDaHqz_jKYxG8vAcvGOju-Rwx1qA==
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",gAAAAABn9rtxKbxEObG3Z46Z5KvSkTDdNLQ4S-lOIaDRJLylid8s_jbeasAHacO2ThdX1reTLTR6keqUTgx_z8amZx9Rw6eLyA==
ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,gAAAAABn9rtxFaKnCslB5x-Ufdsx0uDr42Z7br1MHstASSglb9gpJM4xKHC-_Cu_hggUBEZ0yqlRHawaMV7sVoyaHK2roX7GEw==
ham,Good. No swimsuit allowed :),gAAAAABn9rtxFfLyy5rlyge9LvkZ_UipYhbQy6iWOe7an9-7RbXT9zYqsp3aPZpcs40JQOSagM61TC_s0LVHoGEoart_p6DcEw==
ham,Am okay. Will soon be over. All the best,gAAAAABn9rtxfCa0BCjoGk5B7XXeI_maM48vKsERoMYHaaOJU0fpEbF_0QPgFzO_YWFpnE_brHyB9F0Ofba_M-F3MsQxfJ3SbQ==
ham,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",gAAAAABn9rtxjHlDuGvFEaUeMWwtaYdjIBFdEJcu1r84l2sjCa4iHLzR52bvNZtLBG3Y_nhWJAag-SJiVaXO0W8M6yW7wmPQeQ==
ham,Ok i've sent u da latest version of da project.,gAAAAABn9rtxkINvxXSDTwXKGGeM38IT1mob7VOXk-rI5IVtNRepatUTJnQ6TTgmqvRfK6zxJRDvZA5K79AlhUL1dZasRiexgg==
ham,Good Morning my Dear........... Have a great &amp; successful day.,gAAAAABn9rtxgbi5Bu8tJsU9y5NmDD7orz4rbPgAdQbMTOWktWk3gsMk0GVXvF4Vxy5-KQp1pUmeRlqinTo4aP3pb_TAVnGgzw==
ham,Pls accept me for one day. Or am begging you change the number.,gAAAAABn9rtxqqd19mD_3QycsvOk6lS-Mx4-xxmEnwu3r-kfZJiNSAfHffTd82ZLsjOZMrfjdoA8Klgh7DZE2PAXmtvpSVpMnQ==
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,gAAAAABn9rtxUonjyFXZz4z5BFjEhSGbGaifl06rvDcVPplUVYd0F0y-3_aWZcGdwOGPODkVgbqey_KbCAL-SvCpC2XD2BXMVA==
ham,"Its ok, if anybody asks abt me, u tel them..:-P",gAAAAABn9rtxuIJRgHSOe9uNmXJ3y49yM_ZJOQ-DzMdd36Ra_QXvqMpYc6Gg3ihv3k3_EI5uXve2sx4nUXZNqvLusHiR1FWClw==
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",gAAAAABn9rtxy8Ic8-StdE-pJZ9BJ9srE4OZssv958aszbCI6KhTc16CJNa6TQDNHepA9QMOeVauGe37DVFU7Rqb-Af_cIOTaw==
ham,* You gonna ring this weekend or wot?,gAAAAABn9rtxEO4mmoJe9D1wYGZWJAwlDmxU9cx8HiFWGhtfa774YGsCopdaE4RAzrk9K4DMu_WlbKjlNix_gxDeiG_zdrB49A==
ham,Also track down any lighters you can find,gAAAAABn9rtxqW22QzwQdYjSkZg3tCbmnxk9iZ_gnFL52QywZT2X4PY7EbNSsbXtlGsBtAgS60pjqGJfRoWfXHs9be37L-GTsA==
ham,"Sorry, I can't help you on this.",gAAAAABn9rtxxfhMzHfltw7UbCVQFnHQw2WZ832dxarYs9oNxxyV5o2JgcelLPmWwTH0f_ABV0pA4l5B0aviM3STB8_gYkopPw==
ham,"Babe, I need your advice",gAAAAABn9rtx1EOR8U1ugsoRkaSLqnYiBbSN3ToL3aYU1tmw113f2SIaNH9WMDMeG4aA13q5lgwNi5aa-694kdpq3tChdCr5ng==
ham,"I‘ll leave around four, ok?",gAAAAABn9rtxcD8JpsfPt3N2r9plje9OxC8sxfuhHQ6iI1nCeXMRiOIYo8RRXdXpUoFhXWaFxm4FG0zmMMdOMxOqzYU9DzN4aw==
ham,Come to medical college at 7pm ......forward it da,gAAAAABn9rtxVioLSOwByJHQTkNj051tKXZscjEMmbIK6lW0_jzh-j5v7K6Gxx0TcJl06L4iUFYCzUUK0HG0tRf4xrLmDjHaVw==
ham,K:)k..its good:)when are you going?,gAAAAABn9rtxyAaYPZrnJtSZxUuDcKTa11rAgApy96qUf0D3p0VGrzsdmPPPOuFPQqVuFalkJnbmskpsCGTy4MeY_TeVrKnNfg==
ham,I can make lasagna for you... vodka...,gAAAAABn9rtxBKGQMePvqwaLggXpiYqKq061Wd0mnmWiT2W2ml0O5bDSvOzVuHcZaUc7xt57iVB90oljzYG-aeBYWKc_Bnv9mQ==
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,gAAAAABn9rtx8W9GqAdED5RnDi_bAmTjZf4DohRNnN7eLGT_B4GL6u9GevUVhsc0lg8iwjMSIGJRNc5WdM_LEm1KEMtGtJcnxQ==
ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,gAAAAABn9rtxwa5LCaxvg8RDeX99eE7PMOl8VU9rlhdx8UTwUrRBIIaosydJZ3mR_AzxMSELdPg9GRznuHFfcDz5z2swvbuYrw==
ham,"No, but you told me you were going, before you got drunk!",gAAAAABn9rtxJiw1RHQHGhAbqHz5_Im6QzrYM0YL8rEpANZR8UheLRuIqkG2_Z_omt6sun5K3BO9IPIMLYPl2pNq12c9wk2TWA==
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,gAAAAABn9rtxiKkXh4lFlA8Wl5WXp8g96KZLzC2PvPlMoJVlik8HlgVKA_BW82yqfxwBxxRBykgoJiDjWTzRj5Hr0uMgh1hyDA==
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",gAAAAABn9rtx_--4eejhxiNo9tiDpXYW5yYRefmULFn_hqAxZe1rGFqeZHczifAYl0VspUokCU2DEyCQA3I600lQqMch-1ig5w==
ham,I'm always looking for an excuse to be in the city.,gAAAAABn9rtxZB7z_y50wbxUU4cYsykE57oAoNYMELZRR3WZ8KWKJNaA_2VylWwmJo8FmzpYf4TdYo7CXqD2oARQR1RVjXerrw==
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,gAAAAABn9rtxuQw4P_xkinUF_DSIOp6d0RwxUsVehM-v41njnuU0x3ZCdYeD_gk7kfxrPUNHP_3cdryu9QudWptk0Ygi95udJw==
ham,O shore are you takin the bus,gAAAAABn9rtxV_tNLc3Kj1HdqrHz6gDFsEakbUauWhqW_Mwr1r-Y36Ytp8YvfgHldPoMHTbxhgGdu4IYXvHey1cxNHhFvLDyFg==
ham,So u gonna get deus ex?,gAAAAABn9rtxr4ZccIzSL8d_mFe4bJghfwfnhFrAexli4F74JRxVsGjv-oA199twvAOb-Yt1neKmL1qYw9kuX3sdTA-inopOXg==
ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,gAAAAABn9rtxFsA6Fvirr6HsdG3vd9CJvxPwitDQ0QrtHD1x2Oe3oHPCYtlMiZkiq26RCZdKd4wLD3jao3uWR7rEdxTzT-ds3g==
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",gAAAAABn9rtx2CkXEidc1ScbvHI5qUzYrVHwO9IvaKIX7lCj3BRTCzz5yzseE5ni91Hg7mcycK-TGvxhUSIPmIazQfjbA6mAVQ==
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,gAAAAABn9rtxs1wrSBZyk7-D8NYbjSOG_iBQjZnxyOwYlGDICQMlm9hUVWZMD1sgk1eWbJvjPRIANq3qXZoNwRGxI74eDGB7RA==
ham,Ok then i come n pick u at engin?,gAAAAABn9rtxxhH-rxq8a2qXbSuNMY4Ub4EjEwZYyhdfH8H6QpCcNvr9457f4ljotEoJg1yx2GGcBNYkSFvWgq1g012te4tQbQ==
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,gAAAAABn9rtxGMNDb27JgQcg-y_8XHBstxNVBXLQSQ15hUrzEAsprEqV1XCsc823pxgDZcJyDZEawveHDrnLb9lojjrhRn1lUQ==
ham,Raviyog Peripherals bhayandar east,gAAAAABn9rtxDCKFW0DHz4-GV9csB-2pv-eAWY0dEF_9BT6YyKCZYZ-iVBxZJXvTmI_ajjT3Ww7pFxjJuVZM_k1BM6XgkU8oEw==
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,gAAAAABn9rtxFgnPmw-lsvf1RiR5ElyWEduxHUAQg1Bp3isphkDlo1C0Kl6LNnNf0qG2AR_sz3kfkpH1Y650RX5A6J87i0cYUA==
spam,You have 1 new voicemail. Please call 08719181513.,gAAAAABn9rtx9QS17rS2WkENvBHWIDPDR3nrFFJwM2LjGlgfCJrrm8ygaLZTm1nRo4wkbnQBSaio2K6Nh_P1MwKDZq8F98mNQA==
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",gAAAAABn9rtxRsHonB1rKtqTL52kFwrhaZ02CKw4kaKLY-5nuvwGhEdzhaYK-g09h5esqBjAjgQ6j4EDYLIc6O9QymHxmJrJ7A==
ham,Just finished eating. Got u a plate. NOT leftovers this time.,gAAAAABn9rtxM533yjqY7oL2qmC7dL0zOzxHu100bT2GHkjJRUO_Vuttgo4mi-29h3I31FGZpakLPwL1PWnNs2UN84BZ8xLg3w==
ham,Thanx a lot...,gAAAAABn9rtxpO3vrShsLLi--PZzPQvJprTXVs7VEIcLPHVzED_6CoePx5UIMWv0Mkdjpnwn_fJbNhlZN4DU4PaGIOLtDBa-iQ==
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,gAAAAABn9rtxqhR_3Q7q3f2hMbuoq14x5pFfc4O8dRrwoDNUORm7JpLgP0R4UwHC0q7RyhlnNY1BRLDXG2tc0oNZlVVa84ikcA==
ham,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,gAAAAABn9rtxF7hk3VIfDGMdrupF5amUXfavDbeXs1GYmGMnX6a_aZ0PVO1v5uewCVM4lqsCGHme3DuR4pBdWN9vLgp5SvBtVQ==
ham,Its a great day. Do have yourself a beautiful one.,gAAAAABn9rtxGHATTKNiz0UT6DQDUrh6s_cVmyxtMudMdtMtHHUWN3Kqtln46_PV0eS1u6oAG0Ob9lNmNuE-qqD6pZ8e-uY4jw==
ham,What happened in interview?,gAAAAABn9rtxwNlVlsMuC3kY_4xyxQUA2P5QRCIKPlvWFzicrsLYsMFbYeQuMBKwx6z88bqNZ9P0ThZfZr2WPuDh7VHaP9SqZQ==
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",gAAAAABn9rtxtRn2OcFAmsCI1Hqx8vcMFIeD7KEeS--SVx12SOP7XvYLUmzzY2oz56xs9SHx5N_tXHGt-H1TALO0euOLMwBECA==
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,gAAAAABn9rtxIgWH5hZoEBSuRFE863LLSKEps500v4tDMNDSXkEif1DcSFen23gA7m_eatKVI2kVZGzIlBD629qFTdvWV3Qpzg==
ham,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,gAAAAABn9rtx3JXlytQ6WN0ZOhZxE2mEbts9nA7RLDQ4Vyf2bUkU278Cz89Uk6Qa71UIpj-Fuji5UGAcqVbzI_Z7T-9L7pHJeg==
ham,Hey you around? I've got enough for a half + the ten I owe you,gAAAAABn9rtxtp01KHI-8MnMkceqvKGQO4OdULabhbvcOEpexLTy_HEapy4e2Enw25x9tHQXq1q4f5lXJuf0iN9msgJIIZgr3w==
ham,Hey tmr maybe can meet you at yck,gAAAAABn9rtxQDpw8ClxNInxnaRpb2U6QS8SxhVSTcM3gwh4-tTOBoqk6jTFYLNJqtt36fqJUYHoWxD5AeCvcU9Wpyi75Ty0Zg==
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,gAAAAABn9rtx8QJqH85pXHC9tHM6d9IL5yAHWspS23S10Ptknl0efWv5m8YIVO8XR-WGrNPl0XGKxTHTG6Om4nQP73f0fS0y6A==
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,gAAAAABn9rtxVBQq-azgcIANnu5vLYp1oq4qI4DEJpx5Bl0OcAJ9FWP8j-iBQZq3RBMczZeM9F_06_Jbkhdq9tnEw32wAR6hPg==
ham,Not to worry. I'm sure you'll get it.,gAAAAABn9rtxKpQd7Mn_h2rLWKbIlLBf-Mm2a0pBtYKzab5XY0Iql0r8qdHwVhPys48j8wBmUfqpDC_vosqIoeCrwh0JfvfsHw==
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",gAAAAABn9rtxu0Ii5hyvyw7ylah3hG5goA6pZ6m-BoCjTpeH4n1VtZ-e-TakzOnKUBYgjQBGPHMAucB2UemUBGzQyljw-BjGPg==
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",gAAAAABn9rtxC-N5yxVstbUhSMGurk5HOVr1Jv2QrFx-pBFagCipmBvfwlf1M-Gldmp66U3PTDkszKIJFzLQpgFXBvz_05S22A==
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,gAAAAABn9rtxffcMi_5QFCtsXFjDufK4ErULeqhrtQbbK_84VFL34YSgyUqfmvButvnMjCzi8_n9e8usTCeslHygDTuD1dzYPA==
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,gAAAAABn9rtxOQV9bhfTi0W0l1hQuZpZGodyzW8Loi1VfT9Hc1WMdszIzEZEXk7aY1Cb6k5rViCiL_3Zd0HsU15jqtU1foUwtQ==
